key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,full_name
7875,P-09104,Van Den Burgh,not applicable,not available,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/G._Van_Den_Burgh,not applicable Van Den Burgh
7876,P-09901,Van der Elst,Franky,1961-04-30,0,0,1,0,4,"1986, 1990, 1994, 1998",https://en.wikipedia.org/wiki/Franky_Van_der_Elst,Franky Van der Elst
7877,P-06907,Van Der Elst,François,1954-12-01,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Van_Der_Elst,François Van Der Elst
7878,P-03405,Van Der Elst,Leo,1962-01-07,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Leo_Van_Der_Elst,Leo Van Der Elst
7879,P-00496,van der Heyden,Stéphane,1969-07-03,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/St%C3%A9phane_van_der_Heyden,Stéphane van der Heyden
7880,P-05770,Van der Heyden,Peter,1976-07-16,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Peter_Van_der_Heyden,Peter Van der Heyden
7881,P-07248,Van Der Linden,Jef,1927-11-02,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Jef_Van_Der_Linden,Jef Van Der Linden
7882,P-00880,Van Der Linden,Marc,1964-02-04,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Marc_Van_Der_Linden,Marc Van Der Linden
7883,P-06940,van der Meulen,Gejus,1903-01-23,1,0,0,0,1,1934,https://en.wikipedia.org/wiki/Gejus_van_der_Meulen,Gejus van der Meulen
7884,P-07247,van der Sar,Edwin,1970-10-29,1,0,0,0,3,"1994, 1998, 2006",https://en.wikipedia.org/wiki/Edwin_van_der_Sar,Edwin van der Sar
7885,P-00228,van der Vaart,Rafael,1983-02-11,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Rafael_van_der_Vaart,Rafael van der Vaart
7886,P-05020,van der Veen,Frans,1918-03-25,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Frans_van_der_Veen,Frans van der Veen
7887,P-00201,van der Wiel,Gregory,1988-02-03,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Gregory_van_der_Wiel,Gregory van der Wiel
7888,P-00429,van Diepenbeek,Jan,1903-08-05,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Jan_van_Diepenbeek,Jan van Diepenbeek
7889,P-00725,van Dijk,Virgil,1991-07-08,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Virgil_van_Dijk,Virgil van Dijk
7890,P-09569,van Gobbel,Ulrich,1971-01-16,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Ulrich_van_Gobbel,Ulrich van Gobbel
7891,P-08482,van Hanegem,Willem,1944-02-20,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Willem_van_Hanegem,Willem van Hanegem
7892,P-06762,van Hattum,Frank,1958-11-17,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Frank_van_Hattum,Frank van Hattum
7893,P-08379,van Heel,Puck,1904-01-21,0,0,1,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Puck_van_Heel,Puck van Heel
7894,P-00937,Van Himst,Paul,1943-10-02,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Paul_Van_Himst,Paul Van Himst
7895,P-00172,van Hooijdonk,Pierre,1969-11-29,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Pierre_van_Hooijdonk,Pierre van Hooijdonk
7896,P-07202,Van Hoyweghen,Luc,1929-01-07,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Luc_Van_Hoyweghen,Luc Van Hoyweghen
7897,P-06607,van Ierssel,Kees,1945-12-06,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Kees_van_Ierssel,Kees van Ierssel
7898,P-08763,Van Ingelgem,Joseph,1912-01-23,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Joseph_Van_Ingelgem,Joseph Van Ingelgem
7899,P-01131,Van Kerckhoven,Nico,1970-12-14,0,1,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Nico_Van_Kerckhoven,Nico Van Kerckhoven
7900,P-09967,Van Kerkhoven,Robert,1924-10-01,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Robert_Van_Kerkhoven,Robert Van Kerkhoven
7901,P-02666,van Kraay,Adrie,1953-08-01,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Adrie_van_Kraay,Adrie van Kraay
7902,P-04715,van Loen,John,1965-02-04,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/John_van_Loen,John van Loen
7903,P-02266,van Male,Adri,1910-10-07,1,0,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Adri_van_Male,Adri van Male
7904,P-08742,Van Meir,Eric,1968-02-28,0,1,0,0,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Eric_Van_Meir,Eric Van Meir
7905,P-03054,Van Moer,Wilfried,1945-03-01,0,0,1,0,2,"1970, 1982",https://en.wikipedia.org/wiki/Wilfried_Van_Moer,Wilfried Van Moer
7906,P-02924,van Nellen,Joop,1910-03-15,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Joop_van_Nellen,Joop van Nellen
7907,P-07051,van Nistelrooy,Ruud,1976-07-01,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Ruud_van_Nistelrooy,Ruud van Nistelrooy
7908,P-09126,van Persie,Robin,1983-08-06,0,0,0,1,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Robin_van_Persie,Robin van Persie
7909,P-00644,van Run,Sjef,1904-01-12,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Sjef_van_Run,Sjef van Run
7910,P-02974,van Spaandonck,Henk,1913-06-25,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Henk_van_Spaandonck,Henk van Spaandonck
7911,P-01707,Van Steen,Jean,1929-06-02,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Jean_Van_Steen,Jean Van Steen
7912,P-09594,van Tiggelen,Adri,1957-06-16,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Adri_van_Tiggelen,Adri van Tiggelen
7913,P-05595,Van Tuyne,José,1954-12-13,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Van_Tuyne,José Van Tuyne
7914,P-08655,van Vossen,Peter,1968-04-21,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Peter_van_Vossen,Peter van Vossen
7915,P-07893,Vanaken,Hans,1992-08-24,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hans_Vanaken,Hans Vanaken
7916,P-00160,Vande Walle,Philippe,1961-12-22,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Philippe_Vande_Walle,Philippe Vande Walle
7917,P-05185,Vanden Borre,Anthony,1987-10-24,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Anthony_Vanden_Borre,Anthony Vanden Borre
7918,P-09940,Vanden Wouwer,Charles,1916-09-07,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Charles_Vanden_Wouwer,Charles Vanden Wouwer
7919,P-06519,Vandenbergh,Erwin,1959-01-26,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Erwin_Vandenbergh,Erwin Vandenbergh
7920,P-01374,Vandendaele,Erwin,1945-03-05,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Erwin_Vandendaele,Erwin Vandendaele
7921,P-02878,Vandendriessche,Franky,1971-04-07,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Franky_Vandendriessche,Franky Vandendriessche
7922,P-05171,Vandereycken,René,1953-07-22,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Ren%C3%A9_Vandereycken,René Vandereycken
7923,P-02259,Vanderhaeghe,Yves,1970-01-30,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Yves_Vanderhaeghe,Yves Vanderhaeghe
7924,P-00005,Vandersmissen,Guy,1957-12-25,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Guy_Vandersmissen,Guy Vandersmissen
7925,P-08264,Vandewyer,André,1909-06-21,1,0,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Andr%C3%A9_Vandewyer,André Vandewyer
7926,P-09570,Vandooren,Jules,1908-12-30,0,1,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Jules_Vandooren,Jules Vandooren
7927,P-03171,Vanenburg,Gerald,1964-03-05,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Gerald_Vanenburg,Gerald Vanenburg
7928,P-09702,Vanole,David,1963-02-06,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/David_Vanole,David Vanole
7929,P-02640,Vantolrá,José,1943-03-30,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Jos%C3%A9_Vantolr%C3%A1,José Vantolrá
7930,P-01796,Varacka,José,1932-05-27,0,0,1,0,2,"1958, 1966",https://en.wikipedia.org/wiki/Jos%C3%A9_Varacka,José Varacka
7931,P-08178,Várady,Béla,1953-04-12,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/B%C3%A9la_V%C3%A1rady,Béla Várady
7932,P-09079,Varallo,Francisco,1910-02-05,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Francisco_Varallo,Francisco Varallo
7933,P-00846,Varane,Raphaël,1993-04-25,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Rapha%C3%ABl_Varane,Raphaël Varane
7934,P-02791,Vardy,Jamie,1987-01-11,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Jamie_Vardy,Jamie Vardy
7935,P-05791,Varela,Guillermo,1993-03-24,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Guillermo_Varela,Guillermo Varela
7936,P-05631,Varela,Gustavo,1978-05-14,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Gustavo_Varela,Gustavo Varela
7937,P-05562,Varela,Obdulio,1917-09-20,0,0,1,0,2,"1950, 1954",https://en.wikipedia.org/wiki/Obdulio_Varela,Obdulio Varela
7938,P-08511,Varela,Silvestre,1985-02-02,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Silvestre_Varela,Silvestre Varela
7939,P-02853,Varga,József,1954-10-09,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/J%C3%B3zsef_Varga_(footballer_born_1954),József Varga
7940,P-07687,Varga,Zoltán,1945-01-01,0,0,1,0,1,1966,"https://en.wikipedia.org/wiki/Zolt%C3%A1n_Varga_(footballer,_born_1945)",Zoltán Varga
7941,P-02076,Vargas,Camilo,1989-03-09,1,0,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Camilo_Vargas,Camilo Vargas
7942,P-09883,Vargas,Eduardo,1989-11-20,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Eduardo_Vargas,Eduardo Vargas
7943,P-00764,Vargas,Javier,1941-11-22,1,0,0,0,1,1966,https://en.wikipedia.org/wiki/Javier_Vargas_(footballer),Javier Vargas
7944,P-06018,Vargas,Juan Pablo,1995-06-06,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Juan_Pablo_Vargas,Juan Pablo Vargas
7945,P-06764,Vargas,Marcelino,not available,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Marcelino_Vargas,Marcelino Vargas
7946,P-05054,Vargas,Ruben,1998-08-05,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ruben_Vargas,Ruben Vargas
7947,P-00159,Vargas Peña,Luis,1907-04-23,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Luis_Vargas_Pe%C3%B1a,Luis Vargas Peña
7948,P-09379,Varglien,Mario,1905-12-26,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Mario_Varglien,Mario Varglien
7949,P-03404,Várhidi,Pál,1931-11-06,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/P%C3%A1l_V%C3%A1rhidi,Pál Várhidi
7950,P-04957,Vasas,Mihály,1933-09-14,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Mih%C3%A1ly_Vasas,Mihály Vasas
7951,P-08091,Vashchuk,Vladyslav,1975-01-02,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Vladyslav_Vashchuk,Vladyslav Vashchuk
7952,P-07224,Vasilev,Mladen,1947-07-29,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Mladen_Vasilev,Mladen Vasilev
7953,P-03442,Vasilev,Tsonyo,1952-01-07,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Tsonyo_Vasilev,Tsonyo Vasilev
7954,P-09047,Vasilj,Vladimir,1975-07-06,1,0,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Vladimir_Vasilj,Vladimir Vasilj
7955,P-02218,Vásquez,Johan,1998-10-22,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Johan_V%C3%A1squez_(footballer,_born_1998)",Johan Vásquez
7956,P-08508,Vásquez,Jorge,1945-04-23,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Jorge_V%C3%A1squez_(Salvadoran_footballer),Jorge Vásquez
7957,P-04328,Vassell,Darius,1980-06-13,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Darius_Vassell,Darius Vassell
7958,P-02973,Vastić,Ivica,1969-09-29,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Ivica_Vasti%C4%87,Ivica Vastić
7959,P-00638,Vaughn,Frank,1902-02-18,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Frank_Vaughn,Frank Vaughn
7960,P-01848,Vavá,not applicable,1934-11-12,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Vav%C3%A1,not applicable Vavá
7961,P-06270,Vázquez,José Juan,1988-03-14,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Jos%C3%A9_Juan_V%C3%A1zquez,José Juan Vázquez
7962,P-02770,Vázquez,Lucas,1991-07-01,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Lucas_V%C3%A1zquez,Lucas Vázquez
7963,P-04204,Vázquez,Rafael Martín,1965-09-25,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Rafael_Mart%C3%ADn_V%C3%A1zquez,Rafael Martín Vázquez
7964,P-07879,Vázquez,Sergio,1965-11-23,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Sergio_V%C3%A1zquez,Sergio Vázquez
7965,P-05318,Vázquez Ayala,Arturo,1949-06-26,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Arturo_V%C3%A1zquez_Ayala,Arturo Vázquez Ayala
7966,P-04323,Vearncombe,Graham,1934-03-28,1,0,0,0,1,1958,https://en.wikipedia.org/wiki/Graham_Vearncombe,Graham Vearncombe
7967,P-09258,Vecino,Matías,1991-08-24,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mat%C3%ADas_Vecino,Matías Vecino
7968,P-06945,Vega,Alexis,1997-11-25,0,0,0,1,1,2022,"https://en.wikipedia.org/wiki/Alexis_Vega_(footballer,_born_1997)",Alexis Vega
7969,P-03601,Vega,César,1959-09-02,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/C%C3%A9sar_Vega_(sportsman),César Vega
7970,P-06910,Vega,Marcelo,1971-08-12,0,0,1,0,1,1998,"https://en.wikipedia.org/wiki/Marcelo_Vega_(footballer,_born_1971)",Marcelo Vega
7971,P-03073,Veinante,Émile,1907-06-12,0,0,0,1,3,"1930, 1934, 1938",https://en.wikipedia.org/wiki/%C3%89mile_Veinante,Émile Veinante
7972,P-01118,Vela,Carlos,1989-03-01,0,0,0,1,2,"2010, 2018",https://en.wikipedia.org/wiki/Carlos_Vela,Carlos Vela
7973,P-09268,Velarde,Mario,1940-03-29,0,0,1,0,2,"1962, 1970","https://en.wikipedia.org/wiki/Mario_Velarde_(footballer,_born_1940)",Mario Velarde
7974,P-00798,Velásquez,José,1952-06-04,0,0,1,0,2,"1978, 1982","https://en.wikipedia.org/wiki/Jos%C3%A9_Vel%C3%A1squez_(footballer,_born_1952)",José Velásquez
7975,P-06548,Velázquez,José,1923-08-12,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Jos%C3%A9_Vel%C3%A1zquez,José Velázquez
7976,P-00568,Velichkov,Boycho,1958-08-13,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Boycho_Velichkov,Boycho Velichkov
7977,P-07639,Velichkov,Petar,1940-08-08,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Petar_Velichkov,Petar Velichkov
7978,P-04569,Velichkov,Stefko,1949-02-15,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Stefko_Velichkov,Stefko Velichkov
7979,P-07588,Véliz,Leonardo,1945-09-03,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Leonardo_V%C3%A9liz,Leonardo Véliz
7980,P-01530,Veljković,Miloš,1995-09-26,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Milo%C5%A1_Veljkovi%C4%87,Miloš Veljković
7981,P-04620,Velloso,not applicable,1908-09-25,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Osvaldo_Velloso_de_Barros,not applicable Velloso
7982,P-08955,Veloso,Miguel,1986-05-11,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Miguel_Veloso,Miguel Veloso
7983,P-04790,Veltman,Joël,1992-01-15,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Jo%C3%ABl_Veltman,Joël Veltman
7984,P-01008,Veludo,not applicable,1930-08-07,1,0,0,0,1,1954,https://en.wikipedia.org/wiki/Caetano_Silva,not applicable Veludo
7985,P-08278,Vencel,Alexander,1944-02-08,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Alexander_Vencel_(born_1944),Alexander Vencel
7986,P-09953,Venegas,Johan,1988-11-27,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Johan_Venegas,Johan Venegas
7987,P-01998,Vennegoor of Hesselink,Jan,1978-11-07,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Jan_Vennegoor_of_Hesselink,Jan Vennegoor of Hesselink
7988,P-02178,Vente,Leen,1911-05-14,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Leen_Vente,Leen Vente
7989,P-00751,Ventolrà,Martí,1906-12-16,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Mart%C3%AD_Ventolr%C3%A0,Martí Ventolrà
7990,P-06238,Ventura,Joaquín,1956-10-27,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Ventura,Joaquín Ventura
7991,P-04393,Vera,Enrique,1979-03-10,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Enrique_Vera,Enrique Vera
7992,P-02506,Vercauteren,Franky,1956-10-28,0,0,1,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Franky_Vercauteren,Franky Vercauteren
7993,P-09220,Vercruysse,Philippe,1962-01-28,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Philippe_Vercruysse,Philippe Vercruysse
7994,P-04223,Veretout,Jordan,1993-03-01,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jordan_Veretout,Jordan Veretout
7995,P-08090,Vergés,Martí,1934-03-08,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Mart%C3%AD_Verg%C3%A9s,Martí Vergés
7996,P-05867,Verhaegh,Paul,1983-09-01,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Paul_Verhaegh,Paul Verhaegh
7997,P-03700,Verheyen,Gert,1970-09-20,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Gert_Verheyen,Gert Verheyen
7998,P-05621,Verheyen,Jan,1944-07-09,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Jan_Verheyen_(footballer),Jan Verheyen
7999,P-06925,Verheyen,René,1952-03-20,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Ren%C3%A9_Verheyen,René Verheyen
8000,P-07724,Verlinden,Dany,1963-08-15,1,0,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Dany_Verlinden,Dany Verlinden
8001,P-01626,Vermaelen,Thomas,1985-11-14,0,1,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Thomas_Vermaelen,Thomas Vermaelen
8002,P-05281,Vermant,Sven,1973-04-04,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Sven_Vermant,Sven Vermant
8003,P-05698,Vermes,Peter,1966-11-21,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Peter_Vermes,Peter Vermes
8004,P-05881,Vernati,Sirio,1907-05-12,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Sirio_Vernati,Sirio Vernati
8005,P-05422,Vernon,Roy,1937-04-14,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Roy_Vernon,Roy Vernon
8006,P-01571,Verón,Darío,1979-06-26,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Dar%C3%ADo_Ver%C3%B3n,Darío Verón
8007,P-00271,Verón,Juan Sebastián,1975-03-09,0,0,1,0,3,"1998, 2002, 2010",https://en.wikipedia.org/wiki/Juan_Sebasti%C3%A1n_Ver%C3%B3n,Juan Sebastián Verón
8008,P-01991,Verratti,Marco,1992-11-05,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Marco_Verratti,Marco Verratti
8009,P-05974,Verriest,Georges,1909-07-15,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Georges_Verriest,Georges Verriest
8010,P-05737,Versavel,Bruno,1967-08-27,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Bruno_Versavel,Bruno Versavel
8011,P-06327,Verstraeten,Mike,1967-08-12,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Mike_Verstraeten,Mike Verstraeten
8012,P-06915,Versyp,Louis,1908-12-05,0,0,0,1,2,"1930, 1934",https://en.wikipedia.org/wiki/Louis_Versyp,Louis Versyp
8013,P-06349,Vertonghen,Jan,1987-04-24,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Jan_Vertonghen,Jan Vertonghen
8014,P-00580,Vervoort,Patrick,1965-01-17,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Patrick_Vervoort,Patrick Vervoort
8015,P-00474,Veselinović,Todor,1930-10-22,0,0,0,1,2,"1954, 1958",https://en.wikipedia.org/wiki/Todor_Veselinovi%C4%87,Todor Veselinović
8016,P-05292,Veselý,Bohumil,1945-06-18,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Bohumil_Vesel%C3%BD,Bohumil Veselý
8017,P-08184,Veselý,František,1943-12-07,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Franti%C5%A1ek_Vesel%C3%BD,František Veselý
8018,P-02741,Vestergaard,Jannik,1992-08-03,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Jannik_Vestergaard,Jannik Vestergaard
8019,P-01224,Veyt,Daniel,1956-12-09,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Daniel_Veyt,Daniel Veyt
8020,P-06007,Vialli,Gianluca,1964-07-09,0,0,0,1,2,"1986, 1990",https://en.wikipedia.org/wiki/Gianluca_Vialli,Gianluca Vialli
8021,P-03293,Viana,Hugo,1983-01-15,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Hugo_Viana,Hugo Viana
8022,P-08135,Vicelich,Ivan,1976-09-03,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Ivan_Vicelich,Ivan Vicelich
8023,P-08779,Vicente,not applicable,1935-09-24,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Vicente_Lucas,not applicable Vicente
8024,P-07015,Victor,not applicable,1983-01-21,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Victor_Leandro_Bagy,not applicable Victor
8025,P-08454,Víctor,not applicable,1957-03-15,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/V%C3%ADctor_Mu%C3%B1oz,not applicable Víctor
8026,P-00776,Victorino,Mauricio,1982-10-11,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Mauricio_Victorino,Mauricio Victorino
8027,P-00799,Vida,Domagoj,1989-04-29,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Domagoj_Vida,Domagoj Vida
8028,P-05586,Vidal,Arturo,1987-05-22,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Arturo_Vidal,Arturo Vidal
8029,P-09271,Vidal,Carlos,1902-02-24,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Carlos_Vidal,Carlos Vidal
8030,P-07790,Vidal,Ernesto,1921-11-15,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Ernesto_Vidal,Ernesto Vidal
8031,P-06299,Vidić,Nemanja,1981-10-21,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Nemanja_Vidi%C4%87,Nemanja Vidić
8032,P-05908,Vidošić,Dario,1987-04-08,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Dario_Vido%C5%A1i%C4%87,Dario Vidošić
8033,P-04206,Vidović,Gordan,1968-06-23,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Gordan_Vidovi%C4%87,Gordan Vidović
8034,P-00594,Vidrio,Manuel,1972-08-23,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Manuel_Vidrio,Manuel Vidrio
8035,P-03226,Viduka,Mark,1975-10-09,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Mark_Viduka,Mark Viduka
8036,P-01388,Vieira,Patrick,1976-06-23,0,0,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Patrick_Vieira,Patrick Vieira
8037,P-05968,Vieirinha,not applicable,1986-01-24,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Vieirinha,not applicable Vieirinha
8038,P-05442,Viera,Milton,1946-05-11,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Milton_Viera,Milton Viera
8039,P-01441,Viera,Ousmane,1986-12-21,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Ousmane_Viera,Ousmane Viera
8040,P-05992,Vierchowod,Pietro,1959-04-06,0,1,0,0,3,"1982, 1986, 1990",https://en.wikipedia.org/wiki/Pietro_Vierchowod,Pietro Vierchowod
8041,P-07756,Vieri,Christian,1973-07-12,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Christian_Vieri,Christian Vieri
8042,P-00331,Vieri,Lido,1939-07-16,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Lido_Vieri,Lido Vieri
8043,P-05726,Viertl,Rudolf,1902-11-12,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Rudolf_Viertl,Rudolf Viertl
8044,P-01125,Viktor,Ivo,1942-05-21,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Ivo_Viktor,Ivo Viktor
8045,P-04371,Vilches,Héctor,1926-02-14,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/H%C3%A9ctor_Vilches,Héctor Vilches
8046,P-03504,Villa,David,1981-12-03,0,0,0,1,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/David_Villa,David Villa
8047,P-03300,Villa,Germán,1973-04-02,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Germ%C3%A1n_Villa,Germán Villa
8048,P-03599,Villa,León,1960-01-12,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Le%C3%B3n_Villa,León Villa
8049,P-09439,Villa,Ricardo,1952-08-18,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Ricardo_Villa,Ricardo Villa
